tr-0	七个工作日怎么算呀在学	0
tr-1	去搞工作日怎么办呀	0
tr-2	有偿服务是什么意思？	0
tr-3	嗯请问关系证明是什么呀	0
tr-4	七十五工作日计算的	0
tr-5	什么时候国家备案人员	0
tr-6	有偿服务的意思是什么	0
tr-7	全部关系证明是什么	0
tr-8	什么是国家备案人员啊	0
tr-9	什么是国家备案人员呀？	0
tr-10	嗯七个工作日怎么	0
tr-11	肩负关系证明是什么呀	0
tr-12	国家队呀元是什么意思	0
tr-13	什么是国家这样人呀	0
tr-14	是个工作日如何计算的	0
tr-15	下一个工作是怎么算的呀	0
tr-16	清楚是什么意思呀	0
tr-17	有偿服务是啥意思	0
tr-18	全就是什么意思	0
tr-19	你好，我想了解一下在网上签注港澳通行证，然后说我证件不符合网签条件，是什么意思？	0
tr-20	我在江北街在哪里办理比较近啊	1
tr-21	学生去的在哪里可以办理	1
tr-22	请问港澳旅游签注（续签）在武侯区办证中心可以办理么？	1
tr-23	您好，请问我是外地户口，必须要到市局办证厅办理吗？	1
tr-24	办理港澳通行证贵不贵？	2
tr-25	办理签证要多少钱？	2
tr-26	去香港耍一次要好多钱？	2
tr-27	一次/一年有效签注的费用？	2
tr-28	哎签证需要多少钱	2
tr-29	去澳门耍办理费用是否要很多钱？	2
tr-30	办港澳通行证好多钱？	2
tr-31	办签证需要多少钱呀	2
tr-32	办签证需要多少钱呀？	2
tr-33	办一个签证多少钱？	2
tr-34	去澳门耍一次要好多钱？	2
tr-35	多少钱	2
tr-36	港澳通行证好多钱？	2
tr-37	成都武侯区户口，港澳通行证跟换，多少钱，几个工作日可以取!希望尽快电话回复一声，谢谢谢谢	2
tr-38	办护照和港澳通行证，分别需要多少钱呢？	2
tr-39	香港旅游办理证件费用是好多？	2
tr-40	喂你好三签证需要多少钱	2
tr-41	港澳通行证过期重新办理怎么样收费	2
tr-42	转签证需要多少钱啊	2
tr-43	香港玩的话，办理证件费用是好多？	2
tr-44	办证多少钱？	2
tr-45	证件办理要多少钱？	2
tr-46	二次赴港办理港澳签证需要多少天，工本费是多少，需要带哪些资料，如果在四川办理的港澳通行证在广东能出境吗	2
tr-47	办签证要多少钱呀	2
tr-48	是不是没有年龄限制？	3
tr-49	我妈可以办理不？	3
tr-50	我奶奶可以办理不？	3
tr-51	婴儿可以办理么？	3
tr-52	办理年龄有什么要求	3
tr-53	我女儿没有上小学，可以办理不？	3
tr-54	我爸可以办理么？	3
tr-55	年龄有限制没有？	3
tr-56	学生可以办理吗	3
tr-57	读大学可以办理港澳通行证不？	3
tr-58	读初中可以办理港澳通行证不？	3
tr-59	你买十六岁	3
tr-60	小孩可以办理么？	3
tr-61	有没有年龄要求？	3
tr-62	没有满十六岁	3
tr-63	小朋友是否能出行？	3
tr-64	年龄太大是不是没办法办理？	3
tr-65	办理年龄要求是多少岁？	3
tr-66	高中生可以办理吗	3
tr-67	请问港澳通行证第二次续签大概要几个工作日最快可以领到！	4
tr-68	你好，请问一下，不是重庆户口办签证的话需要多长时间？	4
tr-69	以前在湖北办理的港澳通行证并签注了一次，后户口转为成都户口，下个月想去港澳，请问本次在成都办理签注需要多长时间，谢谢。	4
tr-70	请问现在办理港澳通行证什么时候可以拿到？我是云南户口	4
tr-71	你好，请问今天中午送去自助签得港澳签注，6号中午可以取吗？?回执单上是说两个工作日可取。	4
tr-72	办理港澳通行证需要多久呢	4
tr-73	本人阿坝州人，满足在成都办理护照的条件，7月29日在出入境管理处办理的护照、港澳台通行证，最快多久能拿到证件？	4
tr-74	办理时间长吗？	4
tr-75	请问我已经拿到了港澳台通行证，但是还没有办理过签注，请问首次办理签注（一年两次）几天可以签下来，办理方式是什么呢？谢谢	4
tr-76	办理需要多久	4
tr-77	配偶和小孩均北京户口，已在北京办港澳通行证，但已过期需要续签，请问在成都办理最快多久能拿到。	4
tr-78	在成都上学，但是户口是省外的，急办港澳通行证，学校开了证明，现在预约了12.17的办理，请问可不可能在月底31号前拿到呢	4
tr-79	港澳通行证遗失怎么补办，需要多久	4
tr-80	我的港澳通行证到期了，户口是成都本地的，请问重新办理需要多长时间？	4
tr-81	请问现在想办理港澳通行证，年前能拿到吗？	4
tr-82	请问港澳签注续签需要多少工作日？	4
tr-83	办理港澳通行证后什么时间能拿到呢？	4
tr-84	你好！请问港澳签证最短时间何时能把证领到手。谢谢！	4
tr-85	已经办理的时间多久	4
tr-86	请问办理好港澳通行证签注需要多长时间	4
tr-87	请问一下港澳通行证需要几天呢？	4
tr-88	请问港澳通行证最快几天可以办好？	4
tr-89	时间需要多久？谢谢	4
tr-90	你好，我10.16号办的通行证。22号我查询，怎么还是在审核中呢！给我的回执单上面写的是25号之前就可以寄送我这！	4
tr-91	你好?我是外地户口可以在成都办理港澳通行证吗？大概好久可以拿到	4
tr-92	代领要哪些资料？	5
tr-93	请问港澳通行证和台湾通行证能否代领？	5
tr-94	代领有要求吗？	5
tr-95	港澳通行证可以让让同学帮助代领吗？	5
tr-96	证办好以后可以找代理不	5
tr-97	帮别人领可以吗？	5
tr-98	可以代为领取吗？	5
tr-99	因本人在外地工作，可否委托他人代为领取护照，港澳通行证等。	5
tr-100	港澳通行证他人帮忙领取的话，需要哪些证件呢。上班时间实在走不开，谢谢	5
tr-101	代领手续怎么办理？	5
tr-102	帮他人领取可以吗？	5
tr-103	你好，我想请问可不可以非本人领取护照和港澳通行证？	5
tr-104	办理的护照和港澳通行证，请家人代领需要带什么	5
tr-105	请问护照，港澳通行证及往来台湾通行证由家人代领需要哪些材料？	5
tr-106	我老婆在网上申请的港澳通行证二次签证，我能代替她去现场拿证吗，需要代什么证件？	5
tr-107	港澳通行证可以代领吗？只有身份证照片和回执单照片	5
tr-108	证办好以后可不可以找人代理啊	5
tr-109	通过蓉城e申请的港澳通行证加注可以他人去蓉城e窗口代领取么？	5
tr-110	港澳通行证已经办理完成，办理时选择自取，由于本人临时出差时间较长，但证件急用，可否由家人用户口本和回执代领？谢谢！	5
tr-111	证办好以后可以找代理啵	5
tr-112	可以他人代领吗？	5
tr-113	您好，我已收到证件办理完成的信息（自取），请问别人可否持我的领取回执单代领（普通护照，港澳台通行证）？谢谢！	5
tr-114	你好，我之前在天府广场出入境办证大厅办理了港澳通行证，现在提示可领取，但是人不在成都，请问是否可以让人代领，如果可以的话需要什么材料呢，谢谢。	5
tr-115	港澳通行证能不能请人代领	5
tr-116	港澳通行证办理再次签注后可不可以让其他人代拿	5
tr-117	是否可以让他人代领办好的护照和港澳通行证。或者代领要带什么手续？	5
tr-118	可以去澳门几次？	6
tr-119	可以去好多次？	6
tr-120	然后重新证可以在香港呆多久	6
tr-121	支付宝可以付款吗？	7
tr-122	支持支付宝支付不？	7
tr-123	支付宝可以支付吗？	7
tr-124	可以支付宝支付吗？	7
tr-125	能微信/支付宝支付吗？	7
tr-126	支付宝支付得行不？	7
tr-127	可以支付宝支付吗	7
tr-128	办港澳通行证费用可以现金支付或者微信支付吗？	7
tr-129	支持微信支付吗？	7
tr-130	可以微信支付吗？	7
tr-131	你微信付款不	7
tr-132	支付威信付款啵	7
tr-133	现金支付得行吗？	7
tr-134	就是不支持威信付款	7
tr-135	支付	7
tr-136	可以银行卡支付吗？	7
tr-137	银行卡可以付款不？	7
tr-138	人在外地已经办过证了再签的话怎么付款呢	7
tr-139	可以现金支付吗？	7
tr-140	没有钱怎么办？	7
tr-141	银行卡可以付款吗？	7
tr-142	非用现金缴费不可么？	7
tr-143	你们这可以威信付款吗	7
tr-144	非得用现金支付啊？	7
tr-145	现金支付应该也是可以的吧，毕竟拒收现金是违法的鸭&lt;ahref='/n/重庆公安出入境'&gt;@重庆公安出入境&lt;/a&gt;	7
tr-146	谢谢	8
tr-147	没了，谢谢	8
tr-148	办理港澳通行证的回执单和发票遗失，如何去出入境处领取证卡，需要提供哪些手续。	9
tr-149	嗯嗯嗯	10
tr-150	已满了	10
tr-151	就是关系证明	10
tr-152	是搞工作日如何接转账	10
tr-153	周末合计一下是没有三代嘞吧	10
tr-154	只需携带港澳通行证吗？	10
tr-155	我去看看怎么办	10
tr-156	我去看天怎么办	10
tr-157	哎我去餐厅	10
tr-158	你看你怎么办	10
tr-159	一满十六岁	10
tr-160	非常坚固狗重新再	10
tr-161	最重新户籍能否首次办理港澳通行证	11
tr-162	非重新户口可以再重新办理港澳签注申请吗	11
tr-163	周末为嘛不能办业务呢	12
tr-164	请问今天还可以办港澳签注嘛？	12
tr-165	你好。想咨询一下，国庆期间可以加港澳个人旅游签注吗？需要签注飞香港，谢谢	12
tr-166	已持有成都的港澳通行证，办理首次签注可以周六吗？几点至几点，需携带除通行证之外的什么资料	12
tr-167	我户口是四川遂宁的?请问网上不能预约周六办理港澳通行证??可以直接去排队办理吗？?我看网上有说你们周六会安排延时服务	12
tr-168	请问这周六可以到市出入境大厅办理港澳通行证么？	12
tr-169	成都出入境办证大厅周末工作时间是否可以办理港澳通行证签证呢	12
tr-170	办证时间是周几？	12
tr-171	自助机办的港澳签注清明节可以领吗	12
tr-172	网上申请的港澳签注能否在周六和周日取呢？	12
tr-173	请问周日可以领证吗	12
tr-174	区县的公安局在2月7号前都正常上班吗？	12
tr-175	请问春节放假时间确定了吗，办港澳通行证需要提前预约吗	12
tr-176	请问下星期天能办理港澳通行证吗？	12
tr-177	请问国庆你们上班吗？	12
tr-178	你好我请问国庆期间自助柜台可以使用吗	12
tr-179	周末是双休么？	12
tr-180	你们哪个直接上班呀	12
tr-181	自助是24小时开放还是也只能接待时间？	12
tr-182	秀山县公安局说是初八才能办理，怎么回事啊？	12
tr-183	请问出入境大厅，春节期间:2月15日至2月21日，可以办理护照与港澳通行证及签注吗？	12
tr-184	您好，我是成都户口，想办理港澳签注，请问下本周六（2月10日）市中心办理点能否办理？	12
tr-185	周末营业吗？	12
tr-186	是，是——	13
tr-187	确定	13
tr-188	是是是是	13
tr-189	哦，是的	13
tr-190	恩，是	13
tr-191	对头	13
tr-192	啊对啊	13
tr-193	啊是是	13
tr-194	是是是	13
tr-195	对，对，是的	13
tr-196	应该是这样的	13
tr-197	喂，是啊	13
tr-198	哦对	13
tr-199	对啊干嘛	13
tr-200	是 	13
tr-201	啊确定啊	13
tr-202	是啊，干什么	13
tr-203	是这样	13
tr-204	啊是吧	13
tr-205	对对对对对	13
tr-206	都江堰户口，想加急港澳通行证，最快几天？	14
tr-207	港澳通行证已经在制证中，如何办理加急？本地户口	14
tr-208	港澳通行证到期了，换证几天能取，能否加急？	14
tr-209	办理港澳通行证能否加急	14
tr-210	请问办理护照和港澳通行证是否可以加急，加急时间最短多少，加急费用分别是多少？	14
tr-211	加急办理港澳通行证及签注	14
tr-212	您好！成都户口港澳通行证过期了，7月17日重新申请办理了当时忘了问取证时间，后发现取证时间来不及了，请问还能重新申请加急吗？	14
tr-213	请问港澳通行证加签注最快要多久呢？因为比较急、能否加钱加急呢	14
tr-214	要加急	14
tr-215	请问办理港澳通行证+三月一次签注，可以加急办理吗?怎么收费的?	14
tr-216	我是一名藏族?参加了保险公司组织的港澳游?可出行证一直没下来?旅行社那边马上要出发了?要我赔违约金? 我想问可以加急办理	14
tr-217	我是6号去办理的港澳通行证?然后现在18要去香港?请问一下可以加急吗?跪求	14
tr-218	可以加急不？	14
tr-219	有没有加急这个服务？	14
tr-220	请问我们12月14日到香港没有办过港澳通行证?第一次办理请问办理可以加急办理吗？	14
tr-221	没有能不能加急啊	14
tr-222	春节前还能加急办理港澳通行证吗？	14
tr-223	能否加急办理港澳通行证及签注	14
tr-224	成都本地户口港澳通行证首次办理申请提交审批中，是否能申请加急	14
tr-225	请问更换港澳通行证可以加急吗	14
tr-226	可以办加急吗？因为下周就要过关了	14
tr-227	首次办理港澳通行证可以加急吗	14
tr-228	4月6日新办港澳证巳通知受理，想办急件尽快取件，行吗一	14
tr-229	请问下，落户人才交流中心的集体户户口办理港澳通行证需要哪些证件？	15
tr-230	请问港澳通行证快到期了，需要换发，要准备什么材料，温江户口，费用多少	15
tr-231	您好！我户籍所在地在南充，在成都办理普通护照和港澳通行证需要哪些手续呢？麻烦告知一下，谢谢。	15
tr-232	我是达州办的港澳通行证?现在想在成都续签?需要什么资料呢	15
tr-233	您好！我要去香港读书，户口在贵州，我已经在老家办理了港澳通行证，但是学校还没有把签注寄给我，我想咨询一下是否可以在成都办理逗留签呢？办理逗留签的资料都需要什么	16
tr-234	探亲或逗留签证怎么办理？	16
tr-235	我去太心怎么办理	16
tr-236	你好，请问在万州区办理探亲香港，每年第一次续签探亲证，办证时效是多久，谢谢	16
tr-237	我去看新怎么办理	16
tr-238	我去探亲怎么办	16
tr-239	去看清怎么办理	16
tr-240	手机我去看清怎么办理	16
tr-241	昨去探亲怎么办哩	16
tr-242	你好！我11岁女儿已经办好了护照和港澳通行证打算这月底去香港探亲，请问在去前还需办何种手续吗？	16
tr-243	我去贪心怎么办理	16
tr-244	请问探亲证续签可以不带户口本吗	16
tr-245	重庆大足户口办理港澳通行证出国留学可以在成都办理吗？	16
tr-246	探亲或逗留怎么办理？	16
tr-247	喂你好我去探亲怎么办哩	16
tr-248	我要去看君怎么办理啊	16
tr-249	我去探亲怎么办哩	16
tr-250	我去烫金怎么办理	16
tr-251	我去贪心怎么办理啊	16
tr-252	呃外地户口在成都念大学可以续签港澳通行证吗	11
tr-253	我是成都市户口，可以在湖北省办理港澳通行证和护照吗？	11
tr-254	绵阳三台户口能在成都办理自助港澳签注吗？	11
tr-255	已经在老家（甘肃）办好了港澳台通行证，但没有签注，可不可以在成都签注？？	11
tr-256	怎么办理港澳通行证的	11
tr-257	港澳通行证到期，能否在网上办理，户口在高新区能否预约锦江区办理	11
tr-258	外地签发的港澳通行证，目前户口在成都，如何办理加签注？	11
tr-259	你好，我是在成都上学的大学生，户口是安徽的，能不能办理港澳通行证，因为离家较远，所以希望可以在成都办理。	11
tr-260	您好，我于2013年在成都上大学时在成都办理了港澳通行证，现由于毕业户口已迁回老家湖南，请问如办理港澳通行证续签我，我需在成都还是老家办理呢？	11
tr-261	你好！请问省内异地可以在成都申请办理港澳通行证吗？	11
tr-262	请问，户籍所在地在自贡可以在成都办理港澳通行证吗？	11
tr-263	孩子4岁需要办理护照，父母及孩子户籍都是山东，是否能在成都办理护照及港澳通行证？	11
tr-264	请问外地身份证能在成都办理港澳通行证吗？	11
tr-265	外地户口可以在成都办理港澳通行证吗？	11
tr-266	外地户口，可以在成都异地办理护照以及港澳通行证吗？	11
tr-267	本人户籍所在地位四川省宜宾市，现在成都工作，没有居住证，只有身份证和护照可否异地办理港澳通行证	11
tr-268	省内异地户口，已经办理港澳通行证，再次续签注，是在校大学生，怎么办理呢？最快多久能签到，时间紧迫	11
tr-269	你好，我的户口在深圳，本人目前在成都，港澳通行证过期且丢失，可以在成都办理不？	11
tr-270	身份证是都江堰市户籍，可以在成都市办理港澳通行证不？	11
tr-271	你好，我在达州办理的港澳通行证，户口在成都，能否在成都办理香港自由行签注？	11
tr-272	黑龙江户口，没有居住证可以在成都异地办理港澳通行证么	11
tr-273	请问我需要到香港处理有应该怎么办港澳通行证	11
tr-274	你好，请问异地户口持电子港澳通行证（有效期内）如何签注？（今年签注已过期）。在重庆工作，在重庆办的港澳通行证。	11
tr-275	成都户口，但港澳通行证是青海西宁签发的。想换成成都签发的港澳通行证，都需要什么资料？	15
tr-276	港澳通行证需要带的资料	15
tr-277	需要哪些材料？	15
tr-278	持有本式往来港澳通行证但未持有有效签注的，也可以申请换发电子往来港澳通行证。需要带什么证件？	15
tr-279	在成都工作，需要办理港澳通行证，户口所在地为德阳，在成都办理需要提交哪些资料，在哪里进行办理，多久可以拿到？	15
tr-280	省内异地大学生办理港澳通行证需准备什么资料？	15
tr-281	广安户口，成都就业，无社保，请问需要什么材料可以在成都办理港澳通行证和港澳签注？	15
